prod,row_idx_i,col_idx_j
6997,136,234
3446,136,236
3954,136,9
1380,136,47
6813,136,60
2907,136,136
2467,136,140
3312,136,141
1942,136,144
4217,136,153
3640,136,154
1189,136,176
4709,136,203
3531,136,206
2671,136,212
3767,136,230
1646,136,3
2623,136,4
1370,136,12
1581,136,14
3448,136,33
1515,136,46
919,136,65
1887,136,81
2006,136,84
1494,136,102
2737,136,121
2150,136,135
1101,136,136
2990,136,168
3436,136,175
2338,136,192
395,136,4
1639,136,15
2884,136,16
1144,136,21
2194,136,27
2308,136,33
926,136,48
2131,136,57
1004,136,100
3556,136,113
672,136,136
2283,136,147
1434,136,173
3303,136,199
1870,136,204
455,136,238
4972,136,3
1573,136,28
6810,136,41
5729,136,53
2358,136,74
6761,136,86
5891,136,116
3252,136,136
5992,136,137
4419,136,142
4731,136,144
5807,136,159
698,136,185
3086,136,199
4964,136,215
1618,136,243
3630,136,244
8243,136,6
6261,136,25
6744,136,45
8282,136,64
3980,136,73
7387,136,81
6522,136,91
2010,136,99
4186,136,112
6297,136,120
3744,136,121
6710,136,136
1746,136,211
1980,136,30
1772,136,82
4240,136,131
2688,136,136
5384,136,148
7254,136,157
3317,136,167
2891,136,214
4228,136,232
3086,136,238
789,136,241
1552,136,41
1800,136,43
3497,136,54
4118,136,68
1687,136,69
3962,136,87
1627,136,133
1635,136,136
3661,136,140
1696,136,153
3755,136,219
1732,136,1
878,136,2
2972,136,42
2298,136,48
3445,136,59
1450,136,76
3556,136,135
1033,136,136
2073,136,141
2225,136,142
2990,136,163
4013,136,200
969,136,239
837,136,240
1334,136,248
2787,136,17
8206,136,48
6561,136,63
6040,136,87
7407,136,136
2142,136,143
6872,136,155
3508,136,174
7998,136,1
1814,136,24
8476,136,55
6673,136,82
5574,136,91
8334,136,128
9909,136,136
2906,136,165
2253,136,167
7130,136,177
4212,136,178
4291,136,183
7560,136,185
9753,136,189
1168,136,197
9319,136,209
11392,136,215
1185,136,58
548,136,88
852,136,100
936,136,133
672,136,136
1940,136,171
746,136,179
2327,136,180
1951,136,232
1525,136,241
5238,136,11
6130,136,28
2867,136,60
6660,136,88
4159,136,97
3572,136,119
3870,136,136
3115,136,164
2393,136,166
5239,136,212
2003,136,238
5574,136,136
6724,136,155
9398,136,176
4816,136,185
5410,136,229
5644,136,230
4949,136,231
8614,136,9
4546,136,46
4512,136,63
2218,136,80
6046,136,81
4115,136,91
3035,136,97
7015,136,101
1465,136,103
3371,136,136
3219,136,149
2451,136,194
1310,136,211
898,136,219
4597,136,229
991,136,43
3164,136,52
2684,136,56
3030,136,93
5675,136,108
2645,136,118
1475,136,120
5735,136,128
3020,136,136
4585,136,138
2135,136,157
880,136,164
4085,136,169
825,136,179
677,136,181
2942,136,189
2595,136,208
965,136,228
1120,136,242
3667,136,0
1677,136,7
3790,136,18
1859,136,42
741,136,64
1327,136,70
944,136,85
3214,136,100
3398,136,109
671,136,133
1170,136,136
2232,136,140
3164,136,159
2646,136,201
1982,136,204
2958,136,206
3636,136,210
1158,136,215
1967,136,234
493,137,39
1485,137,47
2624,137,50
519,137,51
2502,137,82
680,137,108
2084,137,119
1274,137,120
538,137,137
3390,137,139
1694,137,145
3202,137,157
1830,137,165
1580,137,200
3143,137,217
5917,137,27
1590,137,31
5461,137,83
10139,137,100
10591,137,114
8901,137,122
2082,137,127
12909,137,137
4696,137,142
6488,137,162
8674,137,192
2251,137,212
7692,137,215
9761,137,230
2147,137,244
12148,137,8
10081,137,55
13847,137,62
3737,137,91
7324,137,93
7425,137,102
12490,137,123
10455,137,126
6844,137,133
12633,137,137
6033,137,178
12625,137,222
11592,137,231
9553,137,240
9161,137,3
2898,137,28
12546,137,41
10554,137,53
4345,137,74
12457,137,86
10853,137,116
5992,137,136
11039,137,137
8142,137,142
8717,137,144
10699,137,159
1287,137,185
5686,137,199
9145,137,215
2981,137,243
6688,137,244
5416,137,5
1561,137,83
3022,137,137
3693,137,140
1806,137,158
1712,137,176
1702,137,178
1110,137,186
1102,137,201
3739,137,207
1949,137,215
1406,137,78
424,137,81
2375,137,90
1124,137,93
1503,137,130
483,137,137
1032,137,160
1219,137,170
1678,137,193
1595,137,215
554,137,230
248,137,237
233,137,247
2206,137,4
2628,137,14
1331,137,38
2195,137,57
2679,137,77
640,137,82
658,137,137
1691,137,155
1387,137,169
2776,137,189
1074,137,217
2807,137,226
1617,137,227
1473,137,235
9676,137,32
2812,137,64
11891,137,72
5529,137,78
7936,137,91
3949,137,93
6025,137,100
9843,137,130
3708,137,131
8396,137,137
3225,137,145
6882,137,164
1061,137,169
9264,137,170
6621,137,173
6999,137,210
4086,137,239
918,137,36
2123,137,45
2392,137,71
342,137,93
597,137,137
1303,137,190
1953,137,245
3815,137,29
4436,137,59
1256,137,74
4497,137,84
2531,137,92
3290,137,103
1828,137,137
7707,137,168
3286,137,202
1932,137,235
3812,137,236
3175,137,247
700,137,248
1468,137,23
1532,137,34
4073,137,35
2059,137,38
556,137,44
1203,137,48
1386,137,73
672,137,83
2920,137,90
2352,137,96
2715,137,125
859,137,137
1525,137,147
2318,137,149
922,137,207
1770,137,213
2065,137,7
324,137,15
1771,137,24
2148,137,72
1711,137,117
1086,137,123
1009,137,137
2256,137,185
3012,137,193
1066,137,236
2422,137,1
7654,137,10
9722,137,11
11723,137,28
11749,137,53
7517,137,83
10874,137,133
3964,137,135
11559,137,137
16738,137,208
1888,137,228
3857,137,237
6052,138,9
7035,138,10
5144,138,27
6550,138,29
14523,138,30
6340,138,72
2445,138,89
5772,138,102
6334,138,104
10041,138,112
1957,138,127
11404,138,138
10272,138,156
7786,138,172
6676,138,184
6681,138,15
2562,138,19
7120,138,50
10804,138,52
3496,138,117
2053,138,121
4705,138,124
3274,138,133
10474,138,138
2061,138,158
6923,138,173
5448,138,195
6753,138,207
1901,138,212
7469,138,214
6431,138,220
5780,138,235
4237,138,1
2218,138,14
3828,138,19
2746,138,29
6045,138,45
2299,138,57
6387,138,86
4335,138,93
3880,138,99
6550,138,115
3608,138,138
5781,138,141
856,138,184
3782,138,191
4057,138,219
3540,138,231
3309,138,239
2394,138,249
4306,138,16
4674,138,67
6767,138,111
3956,138,118
5399,138,130
2498,138,132
2182,138,138
1004,138,141
2879,138,151
8539,138,39
5260,138,53
1408,138,69
11364,138,77
3608,138,94
9541,138,97
3133,138,109
7259,138,127
8731,138,138
9621,138,147
8804,138,162
6147,138,190
2378,138,192
5114,138,205
9257,138,211
11430,138,218
6321,138,3
1804,138,21
2313,138,50
4215,138,93
3883,138,98
1136,138,103
6394,138,117
3608,138,138
1131,138,154
6190,138,236
3202,138,237
656,138,248
3933,138,249
2147,138,48
9128,138,52
10157,138,100
8052,138,122
7226,138,124
8119,138,138
5688,138,163
6407,138,164
7530,138,204
4436,138,216
5086,138,220
6813,138,234
5767,138,235
1570,138,237
3471,138,240
1631,138,16
3325,138,39
2991,138,53
2763,138,104
1716,138,125
1040,138,138
1689,138,149
303,138,154
726,138,168
3907,138,177
2044,138,246
2451,138,23
1840,138,93
1080,138,103
5038,138,106
2107,138,107
8643,138,111
5079,138,125
3743,138,138
2789,138,158
4637,138,167
2952,138,172
3809,138,173
4462,138,181
3316,138,186
6652,138,206
5442,138,221
903,138,229
2937,138,235
5056,138,239
3140,138,248
3290,138,69
971,138,85
699,138,92
2210,138,120
3678,138,134
2395,138,138
2542,138,159
1359,138,185
5810,138,199
596,138,207
5320,138,223
2853,138,227
4981,138,245
1505,138,43
4804,138,52
4075,138,56
4600,138,93
8615,138,108
4015,138,118
2239,138,120
8707,138,128
4585,138,136
6960,138,138
3242,138,157
1336,138,164
6202,138,169
1253,138,179
1028,138,181
4467,138,189
3940,138,208
1465,138,228
1700,138,242
1499,138,4
1041,138,8
1595,138,19
374,138,47
1812,138,68
846,138,71
269,138,86
850,138,105
2426,138,122
400,138,138
254,138,158
831,138,169
1363,138,200
1067,138,214
2168,138,221
533,138,88
2065,138,90
1968,138,114
357,138,138
220,138,140
1034,138,178
1969,138,187
396,138,199
579,138,223
532,138,246
1319,138,4
753,138,8
2277,138,41
5028,138,53
3092,138,82
3738,138,104
1314,138,110
2271,138,126
2315,138,127
2505,138,138
2263,138,183
3103,139,39
9346,139,47
16512,139,50
3266,139,51
15742,139,82
4279,139,108
13113,139,119
8019,139,120
3390,139,137
21328,139,139
10661,139,145
20149,139,157
11514,139,165
9945,139,200
19778,139,217
2108,139,50
2156,139,58
4951,139,77
4591,139,125
5000,139,139
3515,139,156
1396,139,159
5394,139,160
6349,139,180
5220,139,198
1423,139,34
3382,139,44
3756,139,54
4656,139,55
3611,139,65
3739,139,97
1928,139,108
1163,139,126
3186,139,131
1987,139,139
3217,139,147
1446,139,148
2159,139,166
3264,139,213
9937,139,10
10880,139,12
10516,139,70
5043,139,83
8078,139,91
11744,139,121
14011,139,139
13283,139,153
1978,139,155
12757,139,161
12564,139,172
4913,139,173
7823,139,215
5559,139,229
1067,139,35
3242,139,46
2639,139,95
1748,139,121
2452,139,123
3624,139,132
945,139,139
1046,139,160
2178,139,193
3355,139,195
1084,139,214
6239,139,3
3710,139,8
6444,139,58
5048,139,59
4355,139,72
3744,139,75
2209,139,100
4283,139,133
3062,139,139
2085,139,154
971,139,184
7250,139,206
5510,139,236
5539,139,25
8454,139,26
6218,139,34
2014,139,42
4148,139,60
6569,139,63
8217,139,73
7257,139,121
2173,139,122
7148,139,139
7490,139,167
2556,139,218
9201,139,230
6389,139,3
706,139,6
1235,139,21
1401,139,27
5375,139,82
2895,139,139
5524,139,149
3158,139,170
4998,139,178
3435,139,179
3353,139,180
4167,139,198
3591,139,205
2515,139,214
3549,139,241
2764,139,15
6225,139,25
2285,139,29
4725,139,42
8514,139,49
6904,139,55
2835,139,69
2085,139,84
4369,139,139
5585,139,168
1595,139,169
1319,139,195
3740,139,214
2958,139,244
6149,139,23
11228,139,37
3972,139,57
10078,139,60
7701,139,98
8133,139,110
6133,139,113
1111,139,115
4344,139,125
5736,139,127
4260,139,134
4785,139,139
7520,139,148
6037,139,159
1081,139,177
4632,139,185
5954,139,186
890,139,187
4412,139,232
316,140,19
1125,140,24
752,140,38
1141,140,41
1033,140,54
1058,140,61
533,140,89
240,140,92
846,140,102
928,140,133
114,140,140
1110,140,144
544,140,171
479,140,198
882,140,217
1190,140,222
3356,140,9
1171,140,47
5782,140,60
2467,140,136
2094,140,140
2811,140,141
1648,140,144
3579,140,153
3089,140,154
1009,140,176
3997,140,203
2997,140,206
2266,140,212
3197,140,230
4615,140,11
1247,140,16
5534,140,30
1693,140,31
4809,140,114
4147,140,122
2124,140,124
3412,140,140
1469,140,151
5031,140,164
1725,140,188
3948,140,193
4425,140,46
4774,140,91
3473,140,111
5495,140,131
8556,140,140
8569,140,143
6399,140,173
8344,140,204
910,140,214
5472,140,8
8197,140,12
5688,140,36
2660,140,61
2506,140,78
1371,140,80
2621,140,93
6021,140,94
3701,140,124
6543,140,132
5916,140,140
2347,140,167
1359,140,173
3910,140,196
3475,140,41
4031,140,43
7830,140,54
9220,140,68
3778,140,69
8873,140,87
3644,140,133
3661,140,136
8199,140,140
3797,140,153
8409,140,219
6618,140,5
1908,140,83
3693,140,137
4513,140,140
2208,140,158
2092,140,176
2080,140,178
1356,140,186
1347,140,201
4570,140,207
2382,140,215
2580,140,38
2690,140,44
2968,140,45
2199,140,47
5166,140,57
3796,140,65
1853,140,108
3644,140,140
2045,140,149
1858,140,161
1838,140,162
2121,140,204
1564,140,12
1663,140,67
1319,140,88
978,140,96
1917,140,97
307,140,140
1415,140,144
1103,140,161
1523,140,166
1124,140,230
1396,140,249
1582,140,27
5041,140,68
6221,140,72
3590,140,96
2563,140,140
3710,140,162
4708,140,192
2114,140,202
2264,140,8
5642,140,12
1618,140,24
4402,140,99
4207,140,109
2755,140,116
2370,140,140
3243,140,162
3013,140,216
5266,140,249
1844,140,17
2738,140,27
2736,140,29
2855,140,39
2700,140,42
853,140,140
1658,140,148
2712,140,155
2756,140,158
1482,140,207
2030,140,209
2118,140,240
2886,140,0
8416,140,11
2520,140,39
4333,140,62
1283,140,78
6689,140,140
1302,140,147
9552,140,152
8330,140,172
5550,140,187
3653,140,207
9555,140,218
6991,140,0
3198,140,7
7226,140,18
3544,140,42
1413,140,64
2531,140,70
1801,140,85
6128,140,100
6478,140,109
1279,140,133
2232,140,136
4255,140,140
6032,140,159
5045,140,201
3779,140,204
5640,140,206
6933,140,210
2208,140,215
3751,140,234
2947,140,28
5050,140,52
6607,140,59
1828,140,86
3883,140,140
2188,140,185
3423,140,214
3666,140,247
329,140,88
1276,140,90
1216,140,114
220,140,138
136,140,140
639,140,178
1216,140,187
244,140,199
358,140,223
329,140,246
4660,140,15
6700,140,32
1622,140,42
4417,140,44
4406,140,85
9068,140,94
8991,140,122
2561,140,129
8024,140,140
8651,140,161
3195,140,168
2725,140,187
5348,140,192
4865,140,234
7142,140,248
9036,141,22
10180,141,27
6978,141,48
3597,141,67
5042,141,79
4362,141,86
8517,141,107
7413,141,115
3635,141,124
7222,141,141
1617,141,164
11043,141,165
11362,141,174
6801,141,185
1995,141,197
5981,141,224
3547,141,231
4505,141,9
1572,141,47
7763,141,60
3312,141,136
2811,141,140
3774,141,141
2213,141,144
4805,141,153
4147,141,154
1355,141,176
5366,141,203
4024,141,206
3043,141,212
4292,141,230
3735,141,1
6622,141,6
2433,141,27
6164,141,71
7939,141,78
5280,141,79
6709,141,94
5127,141,113
8053,141,114
5587,141,141
5064,141,149
6043,141,163
7230,141,183
3201,141,188
10011,141,227
6721,141,232
3792,141,241
1435,141,13
5195,141,36
4720,141,57
3730,141,76
2195,141,79
1771,141,105
701,141,125
2218,141,141
5432,141,165
4472,141,178
2169,141,184
2975,141,187
4701,141,195
3772,141,205
5667,141,73
2959,141,83
2517,141,141
2688,141,146
4924,141,164
987,141,167
2890,141,199
7480,141,233
2174,141,29
1214,141,48
1268,141,66
2738,141,80
821,141,141
2251,141,142
2160,141,154
1716,141,178
2294,141,185
2325,141,197
957,141,202
560,141,217
2127,141,218
2596,141,222
6790,141,1
3555,141,14
6134,141,19
4401,141,29
9686,141,45
3685,141,57
10234,141,86
6947,141,93
6217,141,99
10494,141,115
5781,141,138
9263,141,141
1372,141,184
6060,141,191
6500,141,219
5672,141,231
5302,141,239
3835,141,249
1981,141,16
2151,141,67
3114,141,111
1820,141,118
2484,141,130
1149,141,132
1004,141,138
462,141,141
1325,141,151
3476,141,1
1763,141,2
5964,141,42
4613,141,48
6913,141,59
2910,141,76
7136,141,135
2073,141,136
4161,141,141
4465,141,142
6001,141,163
8053,141,200
1946,141,239
1681,141,240
2677,141,248
2970,141,12
1666,141,44
3713,141,56
7632,141,88
7137,141,90
4674,141,93
2821,141,94
1779,141,98
2046,141,119
3296,141,126
4566,141,141
5875,141,158
4060,141,168
3141,141,180
1915,141,193
2593,141,194
8841,141,216
4279,141,219
4859,141,2
9227,141,34
5355,141,49
2104,141,79
4315,141,100
11812,141,105
3732,141,107
9864,141,141
10197,141,179
5117,141,183
9528,141,193
4673,141,212
8356,141,220
8323,141,221
4829,141,236
2996,141,239
7903,141,244
6418,141,247
7044,141,25
7065,141,73
1967,141,88
1269,141,127
1584,141,128
5285,141,141
7211,141,142
2801,141,214
4279,141,31
7371,141,35
3689,141,44
6535,141,52
8584,141,68
12200,141,106
4945,141,129
9462,141,141
4035,141,143
5392,141,149
6872,141,154
1896,141,155
11842,141,196
7273,141,221
3985,141,227
350,141,3
1306,141,20
1495,141,33
296,141,85
150,141,141
1191,141,146
204,141,192
1357,141,213
226,141,0
545,141,42
768,141,67
679,141,102
177,141,141
1383,141,158
187,141,160
952,141,165
209,141,183
496,141,220
150,141,235
5753,142,8
4646,142,14
893,142,39
3893,142,49
2088,142,83
5410,142,85
7024,142,92
5189,142,119
2738,142,130
7849,142,136
5846,142,142
4141,142,154
7419,142,178
9585,142,194
5211,142,234
2567,142,236
2152,142,27
578,142,31
1986,142,83
3688,142,100
3852,142,114
3238,142,122
757,142,127
4696,142,137
1708,142,142
2360,142,162
3155,142,192
818,142,212
2798,142,215
3550,142,230
781,142,244
6757,142,3
2138,142,28
9253,142,41
7784,142,53
3205,142,74
9188,142,86
8005,142,116
4419,142,136
8142,142,137
6005,142,142
6429,142,144
7891,142,159
949,142,185
4194,142,199
6745,142,215
2199,142,243
4933,142,244
5955,142,29
3327,142,48
3473,142,66
7499,142,80
2251,142,141
6166,142,142
5918,142,154
4701,142,178
6284,142,185
6370,142,197
2623,142,202
1535,142,217
5828,142,218
7110,142,222
2706,142,11
3117,142,18
669,142,42
2821,142,44
779,142,54
1368,142,62
3959,142,74
3388,142,85
890,142,106
1768,142,118
4570,142,132
1708,142,142
1072,142,156
2322,142,158
2570,142,160
588,142,166
1949,142,184
1598,142,201
3326,142,212
3597,142,215
2376,142,234
3730,142,1
1892,142,2
6401,142,42
4950,142,48
7420,142,59
3124,142,76
7659,142,135
2225,142,136
4465,142,141
4792,142,142
6441,142,163
8643,142,200
2088,142,239
1804,142,240
2873,142,248
4988,142,15
6053,142,20
4781,142,31
6459,142,51
7275,142,64
2886,142,142
2702,142,148
3585,142,154
4988,142,155
4239,142,156
3838,142,169
5340,142,203
865,142,212
3420,142,247
7198,142,1
6204,142,14
9620,142,22
12647,142,30
10957,142,36
5049,142,48
11700,142,51
1798,142,76
8297,142,93
1164,142,94
8926,142,133
8648,142,142
9020,142,175
7062,142,185
3751,142,193
3781,142,203
6864,142,237
3970,142,249
6894,142,10
2385,142,29
6692,142,32
3330,142,42
7686,142,84
4890,142,96
4604,142,131
5083,142,142
2630,142,154
6038,142,172
5206,142,173
3741,142,191
6731,142,207
2485,142,237
9612,142,25
9640,142,73
2684,142,88
1731,142,127
2161,142,128
7211,142,141
9839,142,142
3823,142,214
1684,142,15
880,142,36
1158,142,47
574,142,70
788,142,92
812,142,95
308,142,142
2302,142,166
1322,142,203
594,142,211
900,142,249
4911,142,1
7368,142,14
6750,142,18
5884,142,26
5899,142,75
5395,142,76
5573,142,119
8377,142,129
4237,142,142
8475,142,157
2346,142,158
7772,142,176
4405,142,8
6158,142,14
1113,142,28
7455,142,31
9559,142,33
7193,142,74
8160,142,110
6015,142,119
4178,142,128
7179,142,142
3951,142,162
2208,142,240
1108,142,26
1896,142,31
1898,142,71
1822,142,74
2094,142,85
1864,142,107
558,142,110
2785,142,115
778,142,142
1968,142,155
2894,142,156
1689,142,186
3519,142,229
2179,142,235
531,142,3
1470,142,4
2554,142,35
1930,142,56
345,142,142
362,142,149
1457,142,161
879,142,169
1702,142,246
1038,143,21
4185,143,27
2246,143,79
4018,143,100
2995,143,107
1624,143,119
2670,143,134
1194,143,143
3464,143,202
2911,143,212
650,143,235
2121,143,236
3051,143,241
3954,143,59
1895,143,71
1522,143,78
3816,143,135
2760,143,143
2343,143,160
2948,143,173
643,143,185
2045,143,204
5766,143,219
6443,143,223
3551,143,230
3273,143,16
4461,143,36
5606,143,40
1427,143,43
4954,143,92
2908,143,143
2996,143,166
3184,143,214
4432,143,46
4782,143,91
3479,143,111
5504,143,131
8569,143,140
8582,143,143
6409,143,173
8357,143,204
911,143,214
12980,143,9
8164,143,20
3230,143,44
4437,143,97
10662,143,111
11192,143,112
2159,143,119
10196,143,127
9429,143,131
14806,143,143
3735,143,194
5313,143,220
2057,143,244
1306,143,26
513,143,27
322,143,79
327,143,97
996,143,112
430,143,143
1290,143,144
1342,143,147
1245,143,167
1432,143,175
1220,143,178
1234,143,186
313,143,200
2164,143,220
919,143,224
2369,143,226
751,143,246
560,143,247
1824,143,31
3143,143,35
1573,143,44
2786,143,52
3660,143,68
5202,143,106
2108,143,129
4035,143,141
1720,143,143
2299,143,149
2930,143,154
808,143,155
5050,143,196
3101,143,221
1699,143,227
805,143,17
2373,143,48
1897,143,63
1746,143,87
2142,143,136
619,143,143
1987,143,155
1014,143,174
10795,143,10
3134,143,13
7658,143,23
8107,143,27
5457,143,55
11716,143,87
5753,143,98
11431,143,99
11932,143,143
6965,143,162
9702,143,169
7933,143,179
6996,143,197
3381,143,212
1627,143,222
3225,143,229
4010,143,235
7031,143,246
9120,143,41
1239,143,53
6473,143,61
3986,143,72
2842,143,86
8903,143,103
5482,143,109
1358,143,118
6146,143,125
6431,143,143
2867,143,183
6358,143,192
4143,143,214
1476,143,231
1017,143,238
2940,143,32
9339,143,61
5789,143,70
6351,143,92
7508,143,120
5416,143,122
4779,143,143
3549,143,149
1280,143,166
5139,143,169
2042,143,188
6325,143,0
3745,143,19
9273,143,34
9568,143,49
7354,143,66
4490,143,68
9517,143,83
9597,143,94
4227,143,118
10466,143,121
3519,143,124
9368,143,143
2068,143,157
9306,143,164
7996,143,168
1136,143,197
6826,143,214
8200,143,235
3955,143,243
3068,144,19
10899,144,24
7284,144,38
11057,144,41
10003,144,54
10250,144,61
5169,144,89
2329,144,92
8201,144,102
8991,144,133
1110,144,140
10756,144,144
5268,144,171
4643,144,198
8543,144,217
11530,144,222
2642,144,9
922,144,47
4552,144,60
1942,144,136
1648,144,140
2213,144,141
1297,144,144
2817,144,153
2432,144,154
794,144,176
3146,144,203
2359,144,206
1784,144,212
2517,144,230
553,144,78
3562,144,93
1280,144,98
4188,144,129
1460,144,144
2487,144,197
1487,144,204
1707,144,217
2978,144,222
1992,144,224
7234,144,3
2289,144,28
9907,144,41
8334,144,53
3431,144,74
9837,144,86
8570,144,116
4731,144,136
8717,144,137
6429,144,142
6884,144,144
8448,144,159
1016,144,185
4490,144,199
7222,144,215
2354,144,243
5281,144,244
1492,144,18
1597,144,33
2353,144,57
5361,144,118
4009,144,144
4248,144,178
4544,144,189
2267,144,201
2310,144,233
3740,144,47
1834,144,61
4078,144,62
5864,144,65
1337,144,70
1290,144,73
1722,144,84
6714,144,120
4290,144,144
7437,144,146
2554,144,151
3750,144,158
3245,144,178
4503,144,201
1617,144,204
5389,144,209
4046,144,234
3887,144,246
7210,144,12
7668,144,67
6082,144,88
4508,144,96
8838,144,97
1415,144,140
6526,144,144
5088,144,161
7021,144,166
5182,144,230
6439,144,249
4007,144,18
1544,144,55
10450,144,86
5957,144,121
8817,144,126
9440,144,144
4935,144,171
7696,144,185
6919,144,231
3201,144,235
3920,144,26
1539,144,27
967,144,79
983,144,97
2989,144,112
1290,144,143
3872,144,144
4029,144,147
3736,144,167
4296,144,175
3661,144,178
3703,144,186
941,144,200
6495,144,220
2757,144,224
7108,144,226
2253,144,246
1680,144,247
508,144,4
530,144,16
1466,144,18
488,144,72
971,144,97
780,144,132
171,144,144
1170,144,181
790,144,184
1511,144,211
870,144,214
335,144,237
267,144,242
770,144,247
390,144,5
678,144,21
477,144,55
1169,144,69
1253,144,80
1093,144,105
1025,144,117
144,144,144
1048,144,145
701,144,166
258,144,237
276,144,245
2211,144,20
3506,144,40
2730,144,42
6122,144,47
4350,144,83
5700,144,135
4881,144,144
5649,144,163
5318,144,164
1326,144,165
3317,144,204
8061,144,219
3991,144,223
5113,144,232
910,144,14
1798,144,68
1903,144,81
1194,144,89
2561,144,127
854,144,135
934,144,144
1163,144,162
1096,144,174
2842,144,192
924,144,198
4581,144,62
3058,144,110
1833,144,120
819,144,135
1220,144,144
1892,144,154
840,144,171
1670,144,186
1191,144,191
3808,144,193
1064,144,207
3860,144,231
2316,144,1
3250,144,9
1219,144,44
980,144,47
534,144,76
1778,144,92
3753,144,125
1721,144,144
5029,144,145
2227,144,150
3647,144,172
3188,144,197
3421,144,233
3209,144,21
2622,144,24
3006,144,39
1611,144,61
2709,144,118
1220,144,144
1822,144,167
1611,144,173
2277,144,183
3462,144,189
3505,144,197
989,144,240
6849,144,0
5619,144,42
6507,144,55
3545,144,71
7084,144,108
4196,144,120
3747,144,125
5574,144,127
6704,144,144
7565,144,149
2032,144,165
881,144,173
5875,144,182
6003,144,186
5648,144,198
3424,144,214
1551,145,39
4672,145,47
8253,145,50
1632,145,51
7869,145,82
2139,145,108
6554,145,119
4008,145,120
1694,145,137
10661,145,139
5328,145,145
10071,145,157
5755,145,165
4971,145,200
9886,145,217
2849,145,29
4549,145,44
1360,145,46
1327,145,49
2190,145,55
4647,145,80
4993,145,98
5481,145,117
4237,145,124
3367,145,131
2718,145,145
1311,145,151
1760,145,154
4739,145,171
1772,145,184
4604,145,193
5753,145,5
1862,145,49
3983,145,61
2871,145,65
4773,145,145
2040,145,167
6424,145,192
2081,145,206
3416,145,86
3122,145,87
11018,145,103
4048,145,118
1961,145,124
7628,145,145
1945,145,206
2838,145,5
4937,145,21
3470,145,55
8503,145,69
9119,145,80
7949,145,105
7460,145,117
1048,145,144
7628,145,145
5102,145,166
1880,145,237
2010,145,245
3716,145,32
1080,145,64
4567,145,72
2124,145,78
3048,145,91
1517,145,93
2314,145,100
3780,145,130
1424,145,131
3225,145,137
1238,145,145
2643,145,164
407,145,169
3558,145,170
2543,145,173
2688,145,210
1569,145,239
7096,145,5
1792,145,8
6093,145,33
3360,145,67
7296,145,77
4102,145,100
2985,145,130
7628,145,145
6287,145,163
10389,145,179
5970,145,189
8278,145,220
4517,145,244
5358,145,246
6770,145,1
9497,145,9
3563,145,44
2864,145,47
1563,145,76
5197,145,92
10968,145,125
5029,145,144
14697,145,145
6508,145,150
10658,145,172
9317,145,197
9999,145,233
2925,145,6
8027,145,41
7891,145,44
9368,145,98
7803,145,125
7004,145,127
9815,145,145
5318,145,150
8163,145,180
2154,145,194
10305,145,212
6162,145,5
6268,145,29
1050,145,34
1746,145,37
5070,145,46
5215,145,66
5582,145,83
2435,145,129
3742,145,130
4079,145,145
3119,145,179
2872,145,184
4454,145,210
4384,146,11
3587,146,31
1742,146,69
642,146,87
4107,146,92
2935,146,107
3290,146,119
864,146,121
2003,146,131
1301,146,133
2350,146,146
6105,146,191
1632,146,226
4615,146,240
6052,146,73
3161,146,83
2688,146,141
2871,146,146
5259,146,164
1054,146,167
3087,146,199
7989,146,233
6637,146,7
1683,146,18
8878,146,31
10418,146,146
9885,146,151
3108,146,162
17604,146,190
10218,146,220
9081,146,226
5860,146,237
2313,146,240
6484,146,47
3179,146,61
7069,146,62
10166,146,65
2319,146,70
2237,146,73
2985,146,84
11639,146,120
7437,146,144
12893,146,146
4427,146,151
6501,146,158
5626,146,178
7806,146,201
2803,146,204
9342,146,209
7013,146,234
6738,146,246
5460,146,6
1515,146,10
7728,146,17
5885,146,48
2113,146,50
6058,146,51
3092,146,107
2645,146,131
3009,146,146
5073,146,159
3736,146,164
1529,146,172
2361,146,173
1415,146,178
3915,146,187
4697,146,228
15753,146,13
6107,146,42
11031,146,58
8231,146,70
2197,146,110
10680,146,146
10421,146,147
5889,146,166
7985,146,175
13636,146,218
2248,146,29
7095,146,55
5401,146,59
1338,146,70
3220,146,71
4826,146,98
9188,146,104
10674,146,121
10159,146,146
2399,146,153
1438,146,176
7709,146,229
2333,146,236
12337,146,249
2769,146,3
10311,146,20
11803,146,33
2343,146,85
1191,146,141
9402,146,146
1613,146,192
10711,146,213
6377,146,32
6631,146,43
2714,146,71
3476,146,103
7526,146,106
2600,146,115
3750,146,146
6077,146,198
6226,146,224
4860,146,226
5493,146,247
1344,147,4
5572,147,15
9804,147,16
3891,147,21
7456,147,27
7847,147,33
3150,147,48
7242,147,57
3413,147,100
12086,147,113
2283,147,136
7762,147,147
4876,147,173
11228,147,199
6358,147,204
1547,147,238
1394,147,2
1516,147,48
3176,147,83
6295,147,92
5224,147,96
7936,147,102
7762,147,147
13013,147,188
6450,147,213
1407,147,220
2305,147,34
5475,147,44
6082,147,54
7539,147,55
5846,147,65
6054,147,97
3122,147,108
1883,147,126
5158,147,131
3217,147,139
5210,147,147
2342,147,148
3496,147,166
5284,147,213
3127,147,1
4403,147,2
1607,147,38
2024,147,51
3356,147,54
1729,147,71
2463,147,79
1702,147,103
1654,147,135
