# SystemVerilog DUT outputs
# Format: row,col,value
199,278,2106.000000
199,279,3672.000000
199,280,4256.000000
199,281,4421.000000
199,282,2229.000000
199,283,5189.000000
199,288,3486.000000
199,289,2737.000000
199,290,3376.000000
199,291,1280.000000
199,292,7291.000000
199,294,976.000000
199,295,4375.000000
199,296,1593.000000
199,297,3424.000000
199,299,6119.000000
199,301,8098.000000
199,303,1030.000000
199,304,1053.000000
199,306,2178.000000
199,308,5423.000000
199,309,1827.000000
199,310,3317.000000
199,311,3059.000000
199,312,5228.000000
199,313,3255.000000
199,314,4777.000000
199,315,155.000000
199,316,1062.000000
199,319,1765.000000
199,320,2424.000000
199,321,157.000000
199,322,1704.000000
199,323,10090.000000
199,324,9802.000000
199,326,1449.000000
199,327,3167.000000
199,328,3837.000000
199,329,3620.000000
199,330,3728.000000
199,331,1730.000000
199,332,1001.000000
199,333,2718.000000
199,334,7366.000000
199,335,4870.000000
199,336,5259.000000
199,338,7206.000000
199,339,4339.000000
199,341,2323.000000
199,342,1920.000000
199,344,472.000000
199,345,7393.000000
199,347,1219.000000
199,348,3157.000000
199,350,5611.000000
199,351,2682.000000
199,352,3030.000000
199,353,2724.000000
199,354,7306.000000
199,356,11077.000000
199,357,876.000000
199,360,893.000000
199,361,1902.000000
199,362,4752.000000
199,363,7228.000000
199,365,2677.000000
199,366,563.000000
199,367,4971.000000
199,368,2786.000000
199,369,934.000000
199,370,1747.000000
199,371,1138.000000
199,372,680.000000
199,373,5474.000000
199,374,2352.000000
199,376,504.000000
199,377,4629.000000
199,379,6712.000000
199,380,2592.000000
199,381,1389.000000
199,383,3504.000000
199,385,2924.000000
199,386,5592.000000
199,389,5047.000000
199,391,4435.000000
199,392,1968.000000
199,394,3146.000000
199,395,3093.000000
199,396,5974.000000
199,398,2529.000000
199,399,4266.000000
199,400,1367.000000
199,401,7278.000000
199,403,3571.000000
199,406,4376.000000
199,407,6656.000000
199,408,4113.000000
199,409,6247.000000
199,412,11625.000000
199,413,4174.000000
199,418,6213.000000
199,422,8474.000000
199,423,541.000000
199,424,2481.000000
199,425,5713.000000
199,427,2751.000000
199,430,2703.000000
199,431,1975.000000
199,433,2303.000000
199,434,3126.000000
199,435,4256.000000
199,436,8905.000000
199,437,1764.000000
199,438,2255.000000
199,439,1461.000000
199,440,4904.000000
199,441,4460.000000
199,443,5239.000000
199,445,803.000000
199,446,7604.000000
199,448,4526.000000
199,449,10098.000000
199,450,871.000000
199,452,7300.000000
199,453,623.000000
199,454,1419.000000
199,457,11052.000000
199,458,3820.000000
199,461,5565.000000
199,462,2328.000000
199,463,3588.000000
199,464,5193.000000
199,465,6549.000000
199,466,6754.000000
199,467,1980.000000
199,469,3515.000000
199,470,405.000000
199,472,266.000000
199,473,2900.000000
199,474,489.000000
199,476,1057.000000
199,477,4319.000000
199,478,820.000000
199,480,5636.000000
199,481,6579.000000
199,482,1773.000000
199,483,4724.000000
199,484,6861.000000
199,485,7490.000000
199,486,887.000000
199,487,3050.000000
199,488,2868.000000
199,489,1177.000000
199,490,2873.000000
199,491,2484.000000
199,494,2317.000000
199,495,6195.000000
199,496,1528.000000
199,497,6877.000000
199,498,3532.000000
199,499,3029.000000
200,0,1849.000000
200,2,4868.000000
200,3,4162.000000
200,4,5200.000000
200,5,8794.000000
200,6,2960.000000
200,7,2028.000000
200,8,1797.000000
200,9,2747.000000
200,10,1676.000000
200,11,1030.000000
200,13,7110.000000
200,15,2866.000000
200,17,4616.000000
200,18,1226.000000
200,20,1513.000000
200,21,2937.000000
200,22,3930.000000
200,23,1208.000000
200,24,1695.000000
200,27,1374.000000
200,28,1364.000000
200,29,6970.000000
200,31,4165.000000
200,32,1703.000000
200,34,1471.000000
200,35,2240.000000
200,36,3253.000000
200,37,5165.000000
200,40,6828.000000
200,43,6861.000000
200,44,5618.000000
200,46,10230.000000
200,48,4921.000000
200,49,3719.000000
200,50,4123.000000
200,52,3649.000000
200,53,2804.000000
200,54,5175.000000
200,56,1323.000000
200,57,3066.000000
200,58,1433.000000
200,59,587.000000
200,60,2908.000000
200,61,267.000000
200,62,2022.000000
200,64,2785.000000
200,65,1070.000000
200,67,2978.000000
200,68,1566.000000
200,70,5623.000000
200,71,1223.000000
200,72,3948.000000
200,73,2728.000000
200,74,5625.000000
200,77,5090.000000
200,78,6841.000000
200,79,1189.000000
200,80,1812.000000
200,81,3996.000000
200,82,8287.000000
200,83,3860.000000
200,85,4757.000000
200,87,3320.000000
200,88,2156.000000
200,89,1139.000000
200,91,2495.000000
200,94,3846.000000
200,95,3892.000000
200,96,1725.000000
200,99,3247.000000
200,101,443.000000
200,104,6960.000000
200,105,941.000000
200,106,6699.000000
200,107,9289.000000
200,108,1813.000000
200,110,738.000000
200,111,4880.000000
200,113,478.000000
200,114,634.000000
200,115,285.000000
200,118,920.000000
200,119,2171.000000
200,121,938.000000
200,123,3163.000000
200,125,6580.000000
200,126,6658.000000
200,127,2082.000000
200,128,7826.000000
200,130,2177.000000
200,131,7378.000000
200,134,4249.000000
200,135,2649.000000
200,136,2925.000000
200,138,9248.000000
200,140,919.000000
200,141,1585.000000
200,142,4792.000000
200,144,2244.000000
200,145,689.000000
200,146,1388.000000
200,147,1771.000000
200,149,5565.000000
200,151,4964.000000
200,152,435.000000
200,153,10607.000000
200,154,5420.000000
200,155,424.000000
200,159,1428.000000
200,163,495.000000
200,164,1203.000000
200,167,1544.000000
200,168,4843.000000
200,169,4194.000000
200,170,5484.000000
200,173,3638.000000
200,174,4182.000000
200,177,5178.000000
200,179,1004.000000
200,180,3685.000000
200,181,3248.000000
200,183,690.000000
200,184,2874.000000
200,188,4494.000000
200,189,7834.000000
200,190,3779.000000
200,193,6557.000000
200,194,10265.000000
200,195,1106.000000
200,196,484.000000
200,197,1036.000000
200,200,65528.000000
200,201,9143.000000
200,202,7949.000000
200,204,3375.000000
200,207,1229.000000
200,208,4251.000000
200,209,1617.000000
200,210,7867.000000
200,211,8294.000000
200,212,7625.000000
200,213,7359.000000
200,216,6133.000000
200,218,1518.000000
200,220,1263.000000
200,222,6128.000000
200,225,3238.000000
200,226,11589.000000
200,227,969.000000
200,228,1141.000000
200,229,3574.000000
200,230,3018.000000
200,231,1134.000000
200,232,1165.000000
200,234,933.000000
200,236,1050.000000
200,237,1780.000000
200,238,3391.000000
200,241,6787.000000
200,242,3724.000000
200,244,3960.000000
200,245,4242.000000
200,248,1727.000000
200,249,8033.000000
200,250,1126.000000
200,251,4525.000000
200,252,7126.000000
200,253,963.000000
200,254,5205.000000
200,256,3001.000000
200,257,4839.000000
200,260,4645.000000
200,261,1926.000000
200,262,3176.000000
200,265,2010.000000
200,267,6106.000000
200,269,5960.000000
200,271,6198.000000
200,273,1316.000000
200,275,2230.000000
200,276,2164.000000
200,278,2179.000000
200,279,7107.000000
200,280,5527.000000
200,281,1865.000000
200,282,1537.000000
200,283,4305.000000
200,284,7409.000000
200,286,1776.000000
200,287,1201.000000
200,289,3916.000000
200,290,2783.000000
200,293,5174.000000
200,294,4701.000000
200,295,7445.000000
200,296,3769.000000
200,297,3735.000000
200,298,5691.000000
200,301,1614.000000
200,302,3171.000000
200,303,1802.000000
200,304,1999.000000
200,305,211.000000
200,306,3291.000000
200,307,1589.000000
200,309,4665.000000
200,310,6589.000000
200,311,1906.000000
200,312,2311.000000
200,313,316.000000
200,314,8626.000000
200,315,2856.000000
200,316,6022.000000
200,318,796.000000
200,319,2917.000000
200,321,3797.000000
200,322,2998.000000
200,324,1103.000000
200,326,5593.000000
200,327,5988.000000
200,328,7405.000000
200,329,5201.000000
200,330,1548.000000
200,332,6296.000000
200,335,4359.000000
200,338,4012.000000
200,339,6184.000000
200,341,3556.000000
200,344,3150.000000
200,345,1724.000000
200,346,7424.000000
200,347,4199.000000
200,348,2318.000000
200,349,251.000000
200,351,256.000000
200,352,844.000000
200,356,1766.000000
200,357,4136.000000
200,360,1679.000000
200,361,1095.000000
200,362,4235.000000
200,363,2638.000000
200,365,3872.000000
200,366,5246.000000
200,367,3009.000000
200,368,3740.000000
200,369,2542.000000
200,370,9913.000000
200,371,4033.000000
200,373,8914.000000
200,374,7249.000000
200,375,4308.000000
200,377,4295.000000
200,379,720.000000
200,380,4880.000000
200,381,719.000000
200,382,1560.000000
200,383,5522.000000
200,385,2594.000000
200,387,1466.000000
200,389,9329.000000
200,391,572.000000
200,392,3146.000000
200,394,7035.000000
200,395,3966.000000
200,397,2826.000000
200,399,1889.000000
200,400,1486.000000
200,401,4121.000000
200,402,10511.000000
200,403,848.000000
200,406,1275.000000
200,409,2190.000000
200,412,1577.000000
200,413,2349.000000
200,415,560.000000
200,416,8625.000000
200,418,473.000000
200,419,3219.000000
200,420,7397.000000
200,421,1191.000000
200,423,1168.000000
200,425,4718.000000
200,428,5218.000000
200,431,5593.000000
200,432,1606.000000
200,433,452.000000
200,434,5730.000000
200,436,7391.000000
200,437,672.000000
200,438,5874.000000
200,439,3822.000000
200,440,2413.000000
200,441,7910.000000
200,443,3246.000000
200,445,2375.000000
200,448,3308.000000
200,449,3260.000000
200,455,466.000000
200,456,1781.000000
200,457,2702.000000
200,458,2246.000000
200,459,5288.000000
200,460,1014.000000
200,464,1612.000000
200,466,2879.000000
200,469,5685.000000
200,471,2962.000000
200,474,740.000000
200,476,1507.000000
200,477,196.000000
200,478,3908.000000
200,479,2596.000000
200,482,5429.000000
200,485,3582.000000
200,486,6329.000000
200,487,1261.000000
200,488,5240.000000
200,490,5594.000000
200,492,8584.000000
200,493,3455.000000
200,494,1807.000000
200,495,2340.000000
200,496,2131.000000
200,497,1309.000000
200,498,5651.000000
201,1,1682.000000
201,2,6417.000000
201,4,2629.000000
201,6,7290.000000
201,7,1358.000000
201,8,1203.000000
201,9,181.000000
201,11,3873.000000
201,13,4334.000000
201,16,1417.000000
201,17,3598.000000
201,21,937.000000
201,22,1394.000000
201,26,2345.000000
201,28,5493.000000
201,29,8659.000000
201,31,4372.000000
201,33,329.000000
201,35,7811.000000
201,36,4772.000000
201,37,3457.000000
201,38,5735.000000
201,39,748.000000
201,40,8889.000000
201,42,1096.000000
201,45,4668.000000
201,46,3654.000000
201,48,6332.000000
201,49,1210.000000
201,50,6183.000000
201,54,12038.000000
201,55,405.000000
201,56,5143.000000
201,57,4786.000000
201,58,601.000000
201,60,2319.000000
201,61,4929.000000
201,62,6565.000000
201,64,2684.000000
201,65,3737.000000
201,67,1074.000000
201,69,1774.000000
201,70,5929.000000
201,71,981.000000
201,72,908.000000
201,74,2753.000000
201,75,4667.000000
201,76,160.000000
201,78,9194.000000
201,81,1183.000000
201,83,685.000000
201,84,1670.000000
201,85,2248.000000
201,89,994.000000
201,91,748.000000
201,94,2007.000000
201,95,5503.000000
201,96,522.000000
201,98,1777.000000
201,101,1552.000000
201,106,8171.000000
201,108,2166.000000
201,111,5420.000000
201,112,332.000000
201,113,1611.000000
201,119,10334.000000
201,120,1863.000000
201,121,6049.000000
201,122,755.000000
201,123,806.000000
201,125,5521.000000
201,126,393.000000
201,127,2651.000000
201,128,2827.000000
201,130,2403.000000
201,131,5759.000000
201,132,311.000000
201,136,4918.000000
201,139,793.000000
201,140,5068.000000
201,141,539.000000
201,142,3841.000000
201,143,3663.000000
201,144,7563.000000
201,145,3860.000000
201,146,6796.000000
201,147,5664.000000
201,148,3266.000000
201,149,758.000000
201,153,1351.000000
201,154,3984.000000
201,159,7350.000000
201,163,2192.000000
201,168,4667.000000
201,169,4858.000000
201,171,6090.000000
201,173,1268.000000
201,175,1626.000000
201,176,3591.000000
201,179,562.000000
201,180,4392.000000
201,182,8868.000000
201,183,4892.000000
201,185,180.000000
201,186,3736.000000
201,189,5243.000000
201,191,5558.000000
201,193,1019.000000
201,195,2729.000000
201,197,6799.000000
201,200,9143.000000
201,201,65528.000000
201,202,631.000000
201,203,1300.000000
201,205,6927.000000
201,207,962.000000
201,208,2845.000000
201,209,1120.000000
201,210,3206.000000
201,212,5103.000000
201,214,641.000000
201,216,516.000000
201,218,3336.000000
201,222,952.000000
201,223,187.000000
201,226,3480.000000
201,227,729.000000
201,229,1104.000000
201,231,2709.000000
201,232,2417.000000
201,233,4714.000000
201,234,7888.000000
201,236,1406.000000
201,238,2243.000000
201,240,6882.000000
201,241,6703.000000
201,242,3588.000000
201,244,4649.000000
201,246,6546.000000
201,249,487.000000
201,253,810.000000
201,256,5092.000000
201,260,4241.000000
201,261,7079.000000
201,262,2135.000000
201,263,5155.000000
201,264,1265.000000
201,267,1706.000000
201,268,2655.000000
201,271,3452.000000
201,272,8672.000000
201,276,550.000000
201,278,5714.000000
201,279,4244.000000
201,280,10740.000000
201,281,2333.000000
201,282,589.000000
201,284,5522.000000
201,287,4093.000000
201,288,971.000000
201,290,3070.000000
201,295,3700.000000
201,296,896.000000
201,297,2342.000000
201,303,1953.000000
201,305,3272.000000
201,306,2240.000000
201,309,1146.000000
201,310,208.000000
201,311,166.000000
201,312,3801.000000
201,317,715.000000
201,318,5757.000000
201,320,5623.000000
201,321,3659.000000
201,322,1846.000000
201,323,3497.000000
201,325,1169.000000
201,326,4585.000000
201,327,5713.000000
201,329,4461.000000
201,333,365.000000
201,334,722.000000
201,336,3130.000000
201,338,1060.000000
201,340,301.000000
201,342,3238.000000
201,344,578.000000
201,345,165.000000
201,346,4197.000000
201,347,2372.000000
201,350,5166.000000
201,352,4418.000000
201,353,4936.000000
201,357,857.000000
201,358,4192.000000
201,361,3780.000000
201,363,851.000000
201,364,1981.000000
201,366,772.000000
201,367,422.000000
201,369,985.000000
201,370,3466.000000
201,371,182.000000
201,373,606.000000
201,374,8855.000000
201,375,568.000000
201,376,5896.000000
201,377,979.000000
201,379,6062.000000
201,380,1290.000000
201,381,4768.000000
201,383,7584.000000
201,387,658.000000
201,388,3330.000000
201,389,4976.000000
201,391,1158.000000
201,393,1685.000000
201,395,5595.000000
201,397,2723.000000
201,398,1842.000000
201,399,3576.000000
201,402,1153.000000
201,403,946.000000
201,404,1119.000000
201,406,6717.000000
201,411,574.000000
201,412,7802.000000
201,414,2977.000000
201,416,4077.000000
201,417,6550.000000
201,418,756.000000
201,419,3377.000000
201,421,2405.000000
201,422,826.000000
201,424,5833.000000
201,425,2941.000000
201,427,1075.000000
201,428,1633.000000
201,430,1878.000000
201,431,7909.000000
201,432,1789.000000
201,433,852.000000
201,435,538.000000
201,437,14924.000000
201,441,3901.000000
201,442,2439.000000
201,448,3091.000000
201,449,154.000000
201,450,4535.000000
201,451,6830.000000
201,454,828.000000
201,456,1107.000000
201,458,7513.000000
201,460,3485.000000
201,461,939.000000
201,465,3637.000000
201,466,714.000000
201,468,1809.000000
201,472,562.000000
201,473,6510.000000
201,474,4802.000000
201,476,1950.000000
201,479,4585.000000
201,483,655.000000
201,484,1998.000000
201,485,1153.000000
201,489,601.000000
201,491,4808.000000
201,493,8508.000000
201,495,7314.000000
201,496,458.000000
201,497,1390.000000
201,498,3054.000000
201,499,5863.000000
202,0,2559.000000
202,1,5301.000000
202,2,6564.000000
202,3,5614.000000
202,4,1538.000000
202,5,3046.000000
202,7,7074.000000
202,8,8775.000000
202,9,12122.000000
202,10,2108.000000
202,11,3017.000000
202,12,10976.000000
202,13,1504.000000
202,15,991.000000
202,18,7115.000000
202,21,4843.000000
202,22,4418.000000
202,23,507.000000
202,24,978.000000
202,26,2486.000000
202,27,183.000000
202,28,1739.000000
202,29,2850.000000
202,31,757.000000
202,32,5946.000000
202,33,1475.000000
202,35,3184.000000
202,36,225.000000
202,37,2833.000000
202,38,3646.000000
202,39,4918.000000
202,41,6292.000000
202,42,4634.000000
202,43,2372.000000
202,44,1980.000000
202,45,5962.000000
202,46,7528.000000
202,47,7223.000000
202,49,3768.000000
202,51,4845.000000
202,53,3988.000000
202,54,3742.000000
202,55,6413.000000
202,56,2888.000000
202,57,739.000000
202,58,2677.000000
202,59,1304.000000
202,60,10475.000000
202,62,11426.000000
202,63,7845.000000
202,64,4295.000000
202,65,7572.000000
202,67,1245.000000
202,68,2633.000000
202,69,3264.000000
202,70,2424.000000
202,71,4719.000000
202,72,1117.000000
202,73,2453.000000
202,76,10037.000000
202,77,1420.000000
202,78,5788.000000
202,79,733.000000
202,80,2141.000000
202,82,2502.000000
202,83,2668.000000
202,85,840.000000
202,87,7346.000000
202,88,3592.000000
202,90,624.000000
202,91,3752.000000
202,92,2858.000000
202,93,2846.000000
202,94,16574.000000
202,95,2577.000000
202,96,5129.000000
202,97,1968.000000
202,99,9827.000000
202,100,1820.000000
202,101,3837.000000
202,102,1693.000000
202,104,2531.000000
202,105,7154.000000
202,107,1724.000000
202,108,3334.000000
202,109,870.000000
202,110,1819.000000
202,111,934.000000
202,112,10537.000000
202,113,3815.000000
202,115,1435.000000
202,116,4282.000000
202,118,1140.000000
202,119,2073.000000
202,120,2580.000000
202,121,2218.000000
202,122,993.000000
202,123,2661.000000
202,124,2665.000000
202,125,340.000000
202,127,7924.000000
202,128,718.000000
202,129,5078.000000
202,130,5038.000000
202,131,4570.000000
202,132,4239.000000
202,133,6069.000000
202,134,5150.000000
202,135,4403.000000
202,136,1804.000000
202,137,94.000000
202,138,3629.000000
202,140,3934.000000
202,141,1366.000000
202,142,4188.000000
202,144,3753.000000
202,146,4618.000000
202,147,4950.000000
202,148,9405.000000
202,149,5318.000000
202,150,8734.000000
202,151,7527.000000
202,152,2140.000000
202,153,4203.000000
202,154,8073.000000
202,155,7680.000000
202,156,461.000000
202,157,3300.000000
202,159,3213.000000
202,160,6143.000000
202,161,1748.000000
202,163,1468.000000
202,164,951.000000
202,165,388.000000
202,169,1012.000000
202,170,3178.000000
202,171,605.000000
202,172,1716.000000
202,173,803.000000
202,176,646.000000
202,177,1557.000000
202,178,3966.000000
202,179,9769.000000
202,180,1614.000000
202,181,4009.000000
202,182,846.000000
202,183,665.000000
202,184,4925.000000
202,185,2307.000000
202,186,5590.000000
202,189,4586.000000
202,190,1605.000000
202,191,2485.000000
202,192,5823.000000
202,193,2360.000000
202,194,10641.000000
202,195,1526.000000
202,196,1054.000000
202,197,3873.000000
202,198,5721.000000
202,199,718.000000
202,200,7949.000000
202,201,631.000000
202,202,65521.000000
202,204,4959.000000
202,207,6676.000000
202,208,4036.000000
202,209,1800.000000
202,210,219.000000
202,211,1157.000000
202,213,3693.000000
202,214,5092.000000
202,216,2121.000000
202,218,487.000000
202,219,3984.000000
202,220,8152.000000
202,221,9637.000000
202,222,1621.000000
202,223,1360.000000
202,224,3862.000000
202,227,1783.000000
202,228,5653.000000
202,229,1011.000000
202,230,5873.000000
202,231,2524.000000
202,232,1831.000000
202,233,4232.000000
202,234,1015.000000
202,235,1865.000000
202,236,4175.000000
202,237,733.000000
202,238,5822.000000
202,240,1091.000000
202,241,2942.000000
202,242,1143.000000
202,244,6117.000000
202,245,838.000000
202,246,525.000000
202,247,2406.000000
202,248,4804.000000
202,249,8757.000000
202,250,2818.000000
202,251,1754.000000
202,252,3224.000000
202,253,3641.000000
202,255,4022.000000
202,256,5297.000000
202,258,600.000000
202,259,3938.000000
202,260,8042.000000
202,261,5538.000000
202,262,1660.000000
202,263,2005.000000
202,265,3813.000000
202,266,3647.000000
202,268,4162.000000
202,269,1806.000000
202,270,2490.000000
202,271,2460.000000
202,272,3589.000000
202,275,816.000000
202,276,4115.000000
202,277,3845.000000
202,278,5792.000000
202,280,5682.000000
202,281,4838.000000
202,283,4511.000000
202,284,500.000000
202,285,11522.000000
202,286,300.000000
202,289,3501.000000
202,290,5103.000000
202,291,9504.000000
202,295,4557.000000
202,296,2766.000000
202,298,5587.000000
202,299,2071.000000
202,302,1904.000000
202,303,4013.000000
202,304,5694.000000
202,305,3419.000000
202,306,7730.000000
202,307,2221.000000
202,308,3805.000000
202,309,2263.000000
202,310,4900.000000
202,312,485.000000
202,313,1031.000000
202,314,4113.000000
202,315,1145.000000
202,317,2459.000000
202,318,3969.000000
202,319,3471.000000
202,320,5200.000000
202,321,2452.000000
202,322,359.000000
202,323,5123.000000
202,324,4043.000000
202,325,7266.000000
202,326,8296.000000
202,327,2795.000000
202,328,873.000000
202,330,6300.000000
202,331,955.000000
202,332,3610.000000
202,333,6216.000000
202,334,484.000000
202,335,2854.000000
202,336,1071.000000
202,337,4580.000000
202,338,1782.000000
202,339,10089.000000
202,341,171.000000
202,342,3556.000000
202,343,993.000000
202,344,6293.000000
202,347,682.000000
202,348,3547.000000
202,349,6587.000000
202,350,656.000000
202,351,4090.000000
202,352,3796.000000
202,353,625.000000
202,355,292.000000
202,356,4906.000000
202,357,782.000000
202,358,4201.000000
202,359,1608.000000
202,360,4813.000000
202,361,4955.000000
202,362,2622.000000
202,364,5143.000000
202,365,1253.000000
202,366,7040.000000
202,367,405.000000
202,368,4462.000000
202,369,3549.000000
202,370,1896.000000
202,372,5383.000000
202,373,7987.000000
202,374,7397.000000
202,375,4679.000000
202,376,2463.000000
202,377,1122.000000
202,378,530.000000
202,379,1547.000000
202,381,4769.000000
202,382,1997.000000
202,384,3209.000000
202,385,2161.000000
202,386,686.000000
202,387,254.000000
202,388,3728.000000
202,390,4436.000000
202,392,3897.000000
202,393,2593.000000
202,394,6714.000000
202,397,531.000000
202,398,279.000000
202,399,14833.000000
202,400,2508.000000
202,401,2575.000000
202,402,5065.000000
202,403,7175.000000
202,405,6477.000000
202,406,846.000000
202,409,10429.000000
202,411,1302.000000
202,412,280.000000
202,413,768.000000
202,414,609.000000
202,416,9052.000000
202,418,5794.000000
202,419,2239.000000
202,420,8142.000000
202,421,1672.000000
202,423,6979.000000
202,424,647.000000
202,427,9115.000000
202,428,2757.000000
202,430,2660.000000
202,431,4127.000000
202,432,4008.000000
202,433,5104.000000
202,434,2652.000000
202,435,3970.000000
202,436,5538.000000
202,437,839.000000
202,440,2916.000000
202,441,707.000000
202,443,4871.000000
202,444,10100.000000
202,445,6465.000000
202,447,1370.000000
202,448,7073.000000
202,449,3212.000000
202,450,799.000000
202,452,1197.000000
202,453,5465.000000
202,455,4409.000000
202,456,510.000000
202,457,1656.000000
202,458,3056.000000
202,459,9545.000000
202,460,2956.000000
202,461,2520.000000
202,463,317.000000
202,464,5951.000000
202,465,463.000000
202,466,5295.000000
202,469,16814.000000
202,470,8898.000000
202,471,6898.000000
202,473,517.000000
202,474,827.000000
202,475,8066.000000
202,477,6457.000000
202,478,3507.000000
202,481,6633.000000
202,482,5475.000000
202,483,2686.000000
202,484,1113.000000
202,485,589.000000
202,486,2495.000000
202,487,2429.000000
202,488,7087.000000
202,489,8425.000000
202,490,522.000000
202,491,1251.000000
202,492,3112.000000
202,494,5316.000000
202,495,5149.000000
202,496,548.000000
202,497,990.000000
202,498,3828.000000
202,499,1883.000000
203,1,3346.000000
203,2,1205.000000
203,3,1682.000000
203,4,3629.000000
203,7,1819.000000
203,9,10962.000000
203,11,3618.000000
203,13,5859.000000
203,14,2399.000000
203,18,808.000000
203,20,7412.000000
203,24,490.000000
203,25,1934.000000
203,26,5647.000000
203,27,896.000000
203,28,1226.000000
203,31,6391.000000
203,32,191.000000
203,34,2481.000000
203,36,3817.000000
203,37,3611.000000
203,39,688.000000
203,40,2330.000000
203,41,2649.000000
203,45,1212.000000
203,46,11155.000000
203,47,3920.000000
203,49,1354.000000
203,50,809.000000
203,52,1604.000000
203,53,4498.000000
203,55,2781.000000
203,56,6288.000000
203,57,698.000000
203,63,351.000000
203,64,9385.000000
203,65,1638.000000
203,66,3360.000000
203,69,3799.000000
203,71,1719.000000
203,74,5359.000000
203,75,3431.000000
203,76,1348.000000
203,79,7229.000000
203,82,5569.000000
203,84,1750.000000
203,85,3411.000000
203,86,3747.000000
203,88,1002.000000
203,91,8268.000000
203,92,4477.000000
203,93,4009.000000
203,95,3753.000000
203,97,1697.000000
203,101,7038.000000
203,102,1545.000000
203,105,4678.000000
203,106,3675.000000
203,107,1921.000000
203,108,4285.000000
203,109,3020.000000
203,110,6947.000000
203,111,17752.000000
203,112,5779.000000
203,113,1751.000000
203,114,7744.000000
203,116,6958.000000
203,117,2444.000000
203,119,2763.000000
203,120,4231.000000
203,121,1662.000000
203,122,7126.000000
203,125,5708.000000
203,127,3927.000000
203,129,8914.000000
203,130,5869.000000
203,131,6515.000000
203,135,2115.000000
203,136,2531.000000
203,137,1767.000000
203,139,2455.000000
203,144,7912.000000
203,145,1164.000000
203,146,9179.000000
203,147,7300.000000
203,151,1807.000000
203,153,8387.000000
203,154,688.000000
203,155,1569.000000
203,156,2042.000000
203,157,3634.000000
203,158,5389.000000
203,159,2018.000000
203,163,2506.000000
203,165,2191.000000
203,167,5117.000000
203,168,1583.000000
203,169,3607.000000
203,170,6056.000000
203,171,678.000000
203,173,7009.000000
203,176,4346.000000
203,177,3441.000000
203,178,3732.000000
203,180,8442.000000
203,181,6080.000000
203,182,490.000000
203,183,2705.000000
203,184,5274.000000
203,185,2740.000000
203,186,4050.000000
203,188,2836.000000
203,190,2964.000000
203,194,4109.000000
203,195,8510.000000
203,196,1078.000000
203,197,1692.000000
203,198,772.000000
203,199,7814.000000
203,201,1300.000000
203,203,65526.000000
203,207,832.000000
203,209,3713.000000
203,210,964.000000
203,211,3009.000000
203,212,1919.000000
203,213,1578.000000
203,214,6992.000000
203,215,4775.000000
203,216,2236.000000
203,217,798.000000
203,219,302.000000
203,222,1249.000000
203,223,2686.000000
203,225,10103.000000
203,227,2863.000000
203,229,3278.000000
203,230,1825.000000
203,231,6548.000000
203,233,3842.000000
203,234,318.000000
203,239,435.000000
203,243,9997.000000
203,244,2976.000000
203,246,3189.000000
203,247,1299.000000
203,248,1163.000000
203,249,2804.000000
203,250,8468.000000
203,253,5298.000000
203,254,584.000000
203,255,6396.000000
203,256,4008.000000
203,258,5706.000000
203,259,3800.000000
203,260,4304.000000
203,261,836.000000
203,262,6643.000000
203,265,7069.000000
203,267,3278.000000
203,268,1684.000000
203,271,6131.000000
203,272,2068.000000
203,275,813.000000
203,280,6110.000000
203,281,5960.000000
203,282,1202.000000
203,283,2962.000000
203,285,4040.000000
203,287,3310.000000
203,288,3068.000000
203,290,2873.000000
203,293,6444.000000
203,294,1249.000000
203,296,4592.000000
203,297,6049.000000
203,298,4325.000000
203,299,1425.000000
203,301,746.000000
203,306,4585.000000
203,307,7237.000000
203,308,3152.000000
203,309,4225.000000
203,310,5374.000000
203,311,11984.000000
203,314,8866.000000
203,316,5621.000000
203,317,3285.000000
203,319,7365.000000
203,320,1399.000000
203,323,6150.000000
203,324,3173.000000
203,325,3535.000000
203,327,1608.000000
203,328,3863.000000
203,329,6988.000000
203,330,708.000000
203,331,2985.000000
203,333,821.000000
203,334,4452.000000
203,335,7728.000000
203,337,451.000000
203,338,5413.000000
203,339,4496.000000
203,342,3628.000000
203,343,1722.000000
203,345,4851.000000
203,348,779.000000
203,351,670.000000
203,352,8826.000000
203,353,3415.000000
203,354,1997.000000
203,356,5283.000000
203,357,1835.000000
203,360,6647.000000
203,361,732.000000
203,362,6826.000000
203,363,6435.000000
203,365,503.000000
203,366,1653.000000
203,367,7247.000000
203,368,10092.000000
203,370,3221.000000
203,371,3760.000000
203,372,1023.000000
203,373,5335.000000
203,374,3320.000000
203,376,846.000000
203,377,5571.000000
203,379,1218.000000
203,380,5224.000000
203,381,5322.000000
203,382,2264.000000
203,383,253.000000
203,384,1145.000000
203,385,4799.000000
203,386,881.000000
203,387,8179.000000
203,389,928.000000
203,390,2621.000000
203,392,12399.000000
203,395,1687.000000
203,396,3900.000000
203,398,3910.000000
203,399,4698.000000
203,401,2990.000000
203,403,4540.000000
203,405,8498.000000
203,407,2694.000000
203,408,4821.000000
203,411,1229.000000
203,412,8405.000000
203,414,676.000000
203,415,7390.000000
203,419,8288.000000
203,420,918.000000
203,421,5150.000000
203,422,15484.000000
203,424,1111.000000
203,425,3924.000000
203,426,3727.000000
